application_id,click_id,click_id_type,click_id_source,bucket,bucket_detail,category,subcategory,attribution,approved,funded,production_value,lifetime_value,product_family,report_completion_timestamp
1064156,IwY2xjawQDNjlleHRuA2FlbQEwAGFkaWQAAAZS4IAEL3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHprVh5OoSavt3dlki3FrGV5ZsJ8jywovYUXQQ4Jhu6tTbnP7DkdV-5TXb20J_aem_9ScsrQm9E5quro5nWf2L3A,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096345591/{{ad_name}}/mr-5232,1,1,7000.0,1820.0,Personal Loan,2026-02-19 20:06:07.000
1064165,0AAAABB9wW7MaX3EQCn0Etjah7HTFcq6Zg,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Credit Card,2026-02-19 20:11:37.000
1064203,0AAAABB9wW7Pk1NNWQlVK-Om1iQWQup-Ci,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,1,1,22320.75,3124.905,Vehicle Loan,2026-02-19 21:07:05.000
1064293,Cj0KCQiA49XMBhDRARIsAOOKJHbR-mmAOfcnuhGH1O8w6RmBiJQUjQ2o8GVXjQGa5sjsqFsaH_JF478aAv95EALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Vehicle Loan,2026-02-19 23:39:36.000
217169,0AAAABB9wW7PlXZZ52j-hBZWt0kcwJtPdn,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,1,1,1200.0,1500.0,Xpress App,2026-02-19 23:42:16.000
1064303,0AAAABB9wW7N_pBinfcFade8RopjvWxTBK,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Vehicle Loan,2026-02-19 23:56:15.000
217174,0AAAABB9wW7MZ3ym-qvBNyNMhTRocZovx7,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-19 23:58:33.000
217185,EAIaIQobChMI18S40-3mkgMVoCNECB3VohJvEAAYASAAEgL_uPD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-20 01:07:20.000
1064382,IwY2xjawQElhxleHRuA2FlbQEwAGFkaWQAAAZTZ8QYd3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHjeeiYotgoNdbNw-oX84aWXlBjI8fj29997dVyoe1nlxHm93ENHlGVRDmYOG_aem_doQvY2uuTXyXTU39lYsc-A,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_pmm/6955234152791/{{ad_name}}/mr-4752,1,1,9745.32,1364.3448,Vehicle Loan,2026-02-20 02:54:10.000
217186,EAIaIQobChMIgor_7ofnkgMV2ypECB3w2CGVEAAYAiAAEgLoGPD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-20 02:56:25.000
217189,0AAAABB9wW7MbPOu14IQ6jpoKcMaVRzujf,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union port townsend/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-02-20 03:38:44.000
217194,0AAAABB9wW7O7psFeERYJguS21vcMFcwX2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/credit union/mr-5116/campaign id: 23238626386,0,0,0.0,0.0,Xpress App,2026-02-20 04:28:00.000
1064397,IwY2xjawQDNjlleHRuA2FlbQEwAGFkaWQAAAZS4IAEL3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHprVh5OoSavt3dlki3FrGV5ZsJ8jywovYUXQQ4Jhu6tTbnP7DkdV-5TXb20J_aem_9ScsrQm9E5quro5nWf2L3A,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096345591/{{ad_name}}/mr-5232,1,0,0.0,0.0,Personal Loan,2026-02-20 05:49:11.000
217195,0AAAABB9wW7OKhj6GO4lA-mCL3ymt3Hw4P,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,11000.0,1500.0,Xpress App,2026-02-20 07:48:00.000
217206,0AAAABB9wW7OUY_S8oeuh2_VEfy5aHjIAV,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-20 16:18:36.000
1064417,0AAAABB9wW7OKhj6GO4lA-mCL3ymt3Hw4P,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Personal Loan,2026-02-20 17:48:19.000
1064420,Cj0KCQiAqeDMBhDcARIsAJEbU9QHkfUoAnobB2W_-ACmgJSlrdTy3vEkwRnNgOPT_EvE1kbih-6uCqMaAsYaEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap cu/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Personal Loan,2026-02-20 18:00:45.000
1064431,0AAAABB9wW7P-twxJ2ySWjvEng22xgWY6G,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,1,1,19164.53,2683.0342,Vehicle Loan,2026-02-20 18:35:31.000
1064438,IwY2xjawP-XQFleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHty099SRlA1qI_VIs-n1q0Kx9vCWj_F7ME-10jyUtQRMdYZVdOjIo6Lirgap_aem_q6_4M9WB1MpoCc65QI-zlA,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,0,0,0.0,0.0,Vehicle Loan,2026-02-20 18:52:00.000
1064439,0AAAABB9wW7NfYTmjg8ddcwUcjwZPsduk7,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_locations/kitsap bank/mr-5116/campaign id: 23238626389,0,0,0.0,0.0,Personal Loan,2026-02-20 18:53:07.000
217230,0AAAABB9wW7MvNNCRasEX_SWozmW8qBUCy,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_clallam/cd rates/mr-5191/campaign id: 23371442105,1,0,0.0,0.0,Xpress App,2026-02-20 19:10:11.000
217232,EAIaIQobChMIqp-AyuLokgMVbgetBh0MczwKEAAYASAAEgKjP_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-20 19:18:30.000
1064479,IwY2xjawQDNjlleHRuA2FlbQEwAGFkaWQAAAZS4IAEL3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHprVh5OoSavt3dlki3FrGV5ZsJ8jywovYUXQQ4Jhu6tTbnP7DkdV-5TXb20J_aem_9ScsrQm9E5quro5nWf2L3A,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096345591/{{ad_name}}/mr-5232,0,0,0.0,0.0,Credit Card,2026-02-20 20:03:46.000
217245,0AAAABB9wW7OcCRGlvd1Lpy9GZ5lTJrrWD,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,1,0,0.0,0.0,Xpress App,2026-02-20 20:18:16.000
1064509,IwY2xjawQBwBNleHRuA2FlbQEwAGFkaWQAAAZS4IAEL3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHnvvR7QhfGV-59ZA3xF2Aoa8UYwDoHQBY20RYZ0QR2t3OyQfLYVvtkFpWKhE_aem_Rzh5g8g9Aw51ALt-foKMwA,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096345591/{{ad_name}}/mr-5232,0,0,0.0,0.0,Vehicle Loan,2026-02-20 20:47:15.000
1064526,f4d31868d13f1a0b5caa71f01a0126e8,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Vehicle Loan,2026-02-20 21:12:37.000
217266,0AAAABB9wW7OKhj6GO4lA-mCL3ymt3Hw4P,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,25.0,1500.0,Xpress App,2026-02-20 22:08:45.000
217271,Cj0KCQiAqeDMBhDcARIsAJEbU9RLTEib2YflynH3lBh6V6rNekPd7C_UvTvPNSBlVCX9i9vn__HSOYAaAm89EALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23519667804/195731456314/mr-4920/campaign id: 23519667804,0,0,0.0,0.0,Xpress App,2026-02-20 22:40:34.000
1064618,0AAAABB9wW7N9RjrVWyXcus5c6zXbm6n_Z,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,0,0,0.0,0.0,Vehicle Loan,2026-02-20 23:29:57.000
217318,Cj0KCQiAqeDMBhDcARIsAJEbU9TsMDgBQ5E0Evq7GpJoCGOBFJYBXC00MC1dWES0EPpEKY1C3VaCxcEaAt0aEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Xpress App,2026-02-21 01:12:36.000
1064745,0AAAABB9wW7OK7WCixwU9DQjME-MyVS3uV,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,0,0,0.0,0.0,Credit Card,2026-02-21 03:59:24.000
217323,0AAAABB9wW7Pu3pZ8dQPED2WtKWON8yJKf,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-21 05:59:18.000
217328,CjwKCAiAzOXMBhASEiwAe14SaQYswWaOIIDzkSNQRVJsBRmjzr7m30V-ShFpMgoaW5Nz0sfEYenGwBoCcOsQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23519667804/195731456314/mr-4920/campaign id: 23519667804,0,0,0.0,0.0,Xpress App,2026-02-21 14:19:00.000
217329,EAIaIQobChMImNC5hPTqkgMVYzetBh2dng94EAAYASAAEgKwo_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-21 15:42:22.000
217332,EAIaIQobChMIyvb3nPzqkgMV8BqtBh2_nSklEAAYASAAEgL1qPD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-21 16:13:51.000
1064767,0AAAABB9wW7Pk1NNWQlVK-Om1iQWQup-Ci,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,1,0,0.0,0.0,Vehicle Loan,2026-02-21 17:22:16.000
1064782,0AAAABB9wW7NQ2cI6UFRrflFqOKnmoP3NS,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Home Equity Loan,2026-02-21 18:11:58.000
1064798,0AAAABB9wW7Oljh0-PF7V1De0D487osQEd,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Personal Loan,2026-02-21 18:34:26.000
1064800,0AAAABB9wW7Oljh0-PF7V1De0D487osQEd,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Personal Loan,2026-02-21 18:36:49.000
1064808,IwY2xjawQDEzpleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHrH2GoaQ8SgE2aM4laT6lkMf-ipzABaeZHaUOH9Ofz7Me-RzKr8IDfV-Gog8_aem_h-khrxXw5WD7RMsOPabO_w,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,1,1,3500.0,1715.0,Credit Card,2026-02-21 18:50:33.000
1064823,0AAAABB9wW7Nry64DuQhEwUsAmhmkZAIZ6,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/credit union/mr-5116/campaign id: 23238626386,0,0,0.0,0.0,Home Equity Loan,2026-02-21 19:20:38.000
1064836,IwY2xjawQElhxleHRuA2FlbQEwAGFkaWQAAAZTZ8QYd3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHjeeiYotgoNdbNw-oX84aWXlBjI8fj29997dVyoe1nlxHm93ENHlGVRDmYOG_aem_doQvY2uuTXyXTU39lYsc-A,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_pmm/6955234152791/{{ad_name}}/mr-4752,0,0,0.0,0.0,Personal Loan,2026-02-21 19:37:03.000
1064843,b8aef8ff3ecc10660f15916534b5068d,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,10000.0,2600.0,Personal Loan,2026-02-21 19:47:22.000
217355,CjwKCAiAzOXMBhASEiwAe14SaVRpHKvIO_EQDLRGUmwR5WwY8svhVrT5e_wWmvoQCRxT9vaEYebfNRoCqeMQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23519667804/195731456314/mr-4920/campaign id: 23519667804,0,0,0.0,0.0,Xpress App,2026-02-21 20:15:07.000
1064921,CjwKCAjw1ICZBhAzEiwAFfvFhBdE7sZUxle9QudxodSTxUt9fOH7ohLxMthksvwPMkwmYr3w-4XrJxoCO1IQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: marketing team/cpc,0,0,0.0,0.0,Credit Card,2026-02-21 21:15:05.000
1065000,CjwKCAiAzOXMBhASEiwAe14Sac38OXGRpVUcIJFWaCDKVLd2CGGYXR-38xPq0lKq4Ea6QDjdGOflCRoCJnIQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Personal Loan,2026-02-21 22:33:59.000
1065002,0AAAABB9wW7PGyGC-fpEDH8zqkqdK7zXgj,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Vehicle Loan,2026-02-21 22:36:05.000
1065056,0AAAABB9wW7PvA7H9lBcow90GDE4bnc_7C,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Credit Card,2026-02-22 00:07:29.000
1065077,fcf2e0ac8244186849d68936cc78cd93,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,4000.0,1960.0,Credit Card,2026-02-22 00:35:11.000
217373,0AAAABB9wW7NhikTn_jmFNOtNlLxCIBPli,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_clallam/best cd rates/mr-5191/campaign id: 23371442105,0,0,0.0,0.0,Xpress App,2026-02-22 00:35:19.000
217377,0AAAABB9wW7O9NtwgHpXgbzhFQVr0Jg2lP,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Xpress App,2026-02-22 04:05:37.000
1065193,IwY2xjawQDgKdleHRuA2FlbQEwAGFkaWQAAAZS4IAEL3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHv0ixN5U8CJQIbs7BCsCzzkmgTnPZ6OnDJFEQRsDDBNVDuQ5zPh0XULdL0V0_aem_QCn6eewi95vpXhyb6cPYew,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096345591/{{ad_name}}/mr-5232,0,0,0.0,0.0,Credit Card,2026-02-22 04:45:59.000
1065195,CjwKCAiAzOXMBhASEiwAe14SaR5JViKoHAVfIJ1AJLfVmKeD4splOuEVJPlhixAODhAzjTgMOH0d2xoC8ZAQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Personal Loan,2026-02-22 06:25:19.000
1065197,EAIaIQobChMI6fOQ_L7skgMVwC5ECB3kog_8EAAYASAAEgLlCfD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Personal Loan,2026-02-22 06:48:05.000
217380,CjwKCAiAzOXMBhASEiwAe14Sad4qbZ-0esNiYbMtpburBe24muL-3GtsbWYjrqsvtWikCd9njMI12xoC_hoQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Xpress App,2026-02-22 13:45:24.000
217383,0AAAABB9wW7OJMSq4H2xPjcR-UhTKpQgzK,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-02-22 14:37:21.000
1065203,63d44db0dfe011f3d1a724283a6c2636,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_clallam/best cd rates,0,0,0.0,0.0,Personal Loan,2026-02-22 15:54:40.000
217385,IwY2xjawQIBHhleHRuA2FlbQEwAGFkaWQAAAZTZ8R0p3NydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHlaDixJr18J_JTO2uBuTrDAmvF8lK5QMQoyZn42VRcAmk9I7GiwRCx-udTHG_aem_JtmYJG8SQmxL4YFt2ciYeg,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: fb/paid-social/add3_leads_pmm/6955234152791/{{ad_name}}/mr-4752,1,1,25.0,1500.0,Xpress App,2026-02-22 16:20:04.000
217387,IwY2xjawQIBHhleHRuA2FlbQEwAGFkaWQAAAZTZ8R0p3NydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHlaDixJr18J_JTO2uBuTrDAmvF8lK5QMQoyZn42VRcAmk9I7GiwRCx-udTHG_aem_JtmYJG8SQmxL4YFt2ciYeg,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: fb/paid-social/add3_leads_pmm/6955234152791/{{ad_name}}/mr-4752,1,1,25.0,1500.0,Xpress App,2026-02-22 16:23:08.000
217392,0AAAABB9wW7NzCUm50RLfBJKIcKwYflFHc,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-22 16:41:26.000
217395,0AAAABB9wW7NzCUm50RLfBJKIcKwYflFHc,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-22 16:58:19.000
217402,0AAAABB9wW7O9NtwgHpXgbzhFQVr0Jg2lP,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,25.0,1500.0,Xpress App,2026-02-22 18:43:00.000
1065296,IwY2xjawQCRbdleHRuA2FlbQEwAGFkaWQAAAZS4IAEL3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHnR9MVuBjlarkxeQcHBD39V_hjS1DwGh5CWZqoOF58-t4kpAxaEet3kinhqq_aem_z2cE_Qa9KeuHcamYw010_A,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096345591/{{ad_name}}/mr-5232,0,0,0.0,0.0,Vehicle Loan,2026-02-22 21:45:15.000
1065303,IwY2xjawQGMG1leHRuA2FlbQEwAGFkaWQAAAZTZ-xTr3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHl117M1LOxBltacNQzBPsb7W7-KO_UI5q_ObcWvnW9Av3MqUGmOZ5xLZdDAO_aem_v6E3O5jYn28IZf2fU8zRxg,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_pmm/6955234153591/{{ad_name}}/mr-4752,0,0,0.0,0.0,Personal Loan,2026-02-22 21:56:32.000
1065319,0AAAABB9wW7O9NtwgHpXgbzhFQVr0Jg2lP,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,123820.0,17334.800000000003,Vehicle Loan,2026-02-22 22:24:25.000
1065327,0AAAABB9wW7OLbWzM-w6IjvlRMF878mPQa,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,13500.0,3510.0,Personal Loan,2026-02-22 22:28:35.000
217420,0AAAABB9wW7OJKNGv_cOQhZ134sG4WH5f2,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union port orchard/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Xpress App,2026-02-22 23:29:49.000
217429,Cj0KCQiA7-rMBhCFARIsAKnLKtAkU32zB5gt2yFDrOQHhEQKTVg4P9bD26HAQmIVe5SZ5YTdY2gUy0EaAm01EALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-23 01:16:13.000
1065417,EAIaIQobChMI2LyB37TukgMVExetBh225zlNEAAYASACEgLnKvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5116/campaign id: 23519636814,0,0,0.0,0.0,Credit Card,2026-02-23 01:21:19.000
217433,Cj0KCQiA7-rMBhCFARIsAKnLKtAuH6ZpIKnjd2BtKuyHgsxP2Ap-vJ7jw75oBEwZ-ko0dwa59rdkuZkaAjeLEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Xpress App,2026-02-23 02:38:15.000
1065451,IwZXh0bgNhZW0BMABhZGlkAAAGUsN0St9zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4Aharnnc1bucs8kCoolVeHl59kWKyS_TKQCKK46LGTxKXD9YwYJoxOOp3QOQ_aem_y0RdhFEaWMSt605_nZVjCg,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: fb/paid-social/add3_leads_peak/6910290179791/{{ad_name}}/mr-5116,0,0,0.0,0.0,Personal Loan,2026-02-23 03:44:58.000
1065455,0AAAABB9wW7Mft3gRW6-w7QEWIer4IF03K,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Vehicle Loan,2026-02-23 04:05:05.000
217438,0AAAABB9wW7OOn8lh1fRtDetA08Y2Trwnd,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-23 06:12:15.000
217440,EAIaIQobChMI4Z2u8ofvkgMVATWtBh1fhBSVEAAYASAAEgIU3PD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-23 07:20:45.000
217441,0AAAABB9wW7PCxuVqidrYvjKR641OUACrF,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-23 07:25:31.000
1065459,Cj0KCQiA7-rMBhCFARIsAKnLKtD3kS5OYLXI_8AWJVJ-VDg_Hv8TjuyDvaI2KEctuxPzvXF9ZeSr-mcaAh9YEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,0,0,0.0,0.0,Vehicle Loan,2026-02-23 07:28:43.000
217444,0AAAABB9wW7OOn8lh1fRtDetA08Y2Trwnd,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-23 08:41:57.000
